A;330;TCP;192.168.3.115;208,111,161,254;3839;80;0;104.01495;0.0019520000000028404
X;327;TCP;192.168.3.115;208.111.160.6;3838;80;0;104.052013;0.0370630000000034
X;300;TCP;192.168.2.106;208,111,161,254;3139;80;0;104.061251;0.009237999999996305
A;331;TCP;192.168.3.115;208,111,161,254;3840;80;0;104.122926;0.06167500000000814
A;332;TCP;192.168.2.106;208,111,161,254;3154;80;0;104.403084;0.28015800000000013
X;329;TCP;192.168.2.106;208,111,161,254;3153;80;0;104.438512;0.03542799999999602
X;331;TCP;192.168.3.115;208,111,161,254;3840;80;0;104.460013;0.02150100000000066
X;293;TCP;192.168.1.104;192.168.5.122;15847;22;0;104.830106;0.3700929999999971
A;333;TCP;192.168.1.104;192.168.5.122;15848;22;0;104.830688;5.819999999943093E-4
A;334;TCP;192.168.3.115;202,235,196,117;3841;80;0;104.900327;0.06963900000000933
A;335;TCP;192.168.2.106;208.111.160.6;3155;80;0;104.90518;0.00485299999999711
X;332;TCP;192.168.2.106;208,111,161,254;3154;80;0;104.940947;0.03576699999999278
X;313;TCP;192.168.3.115;208,111,161,254;3829;80;0;104.985659;0.04471200000000408
X;316;TCP;192.168.2.106;208.111.160.6;3147;80;0;105.045884;0.06022500000000264
X;321;TCP;192.168.3.115;202,235,196,117;3834;80;0;105.113579;0.0676950000000005
X;241;TCP;192.168.4.121;65.54.81.171;51073;80;0;105.212427;0.09884800000000382
A;336;TCP;192.168.3.115;202,235,196,117;3842;80;0;105.33782;0.12539299999998832
A;337;TCP;192.168.2.106;208,111,161,254;3156;80;0;105.52944;0.19162000000000035
X;334;TCP;192.168.3.115;202,235,196,117;3841;80;0;105.548561;0.0191210000000126
X;326;TCP;192.168.2.106;208,111,161,254;3151;80;0;105.564562;0.016000999999988608
A;338;TCP;192.168.2.106;208.111.160.6;3157;80;0;105.577496;0.012934000000001333
X;335;TCP;192.168.2.106;208.111.160.6;3155;80;0;105.617532;0.04003600000000063
A;339;TCP;192.168.2.106;208.111.160.6;3158;80;0;105.629092;0.011560000000002901
X;337;TCP;192.168.2.106;208,111,161,254;3156;80;0;105.66449;0.03539800000000071
X;338;TCP;192.168.2.106;208.111.160.6;3157;80;0;105.744252;0.07976200000000233
A;340;TCP;192.168.2.106;208.111.160.6;3159;80;0;105.745736;0.001483999999990715
A;341;TCP;192.168.3.115;202,235,196,117;3843;80;0;105.802979;0.05724299999999971
X;340;TCP;192.168.2.106;208.111.160.6;3159;80;0;105.895096;0.09211700000000178
X;336;TCP;192.168.3.115;202,235,196,117;3842;80;0;106.016521;0.12142500000000211
A;342;TCP;192.168.3.115;202,235,196,117;3844;80;0;106.250532;0.23401100000000952
X;56;TCP;192.168.1.103;209.85.24.58;1701;80;0;106.278598;0.028065999999995483
X;341;TCP;192.168.3.115;202,235,196,117;3843;80;0;106.466983;0.1883849999999967
X;330;TCP;192.168.3.115;208,111,161,254;3839;80;0;106.633627;0.16664400000000512
A;343;TCP;192.168.3.115;202,235,196,117;3845;80;0;106.712244;0.07861699999999416
X;342;TCP;192.168.3.115;202,235,196,117;3844;80;0;106.936453;0.22420900000000188
A;344;TCP;192.168.3.115;202,235,196,117;3846;80;0;107.151609;0.21515599999999324
X;303;TCP;192.168.2.113;192.168.5.122;4503;22;0;107.179034;0.027425000000008026
A;345;TCP;192.168.2.113;192.168.5.122;4504;22;0;107.180325;0.001290999999994824
X;343;TCP;192.168.3.115;202,235,196,117;3845;80;0;107.364681;0.18435600000000818
A;346;TCP;192.168.3.115;202,235,196,117;3847;80;0;107.604482;0.23980099999999993
X;311;TCP;192.168.1.103;192.168.5.122;1719;22;0;107.689508;0.08502599999999916
A;347;TCP;192.168.1.103;192.168.5.122;1720;22;0;107.690191;6.829999999951042E-4
X;344;TCP;192.168.3.115;202,235,196,117;3846;80;0;107.824872;0.1346810000000005
A;348;TCP;192.168.3.115;202,235,196,117;3848;80;0;108.067375;0.24250299999999925
X;339;TCP;192.168.2.106;208.111.160.6;3158;80;0;108.116688;0.04931299999999794
X;346;TCP;192.168.3.115;202,235,196,117;3847;80;0;108.292352;0.1756639999999976
A;349;TCP;192.168.2.106;12.180.55.140;3160;80;0;108.469097;0.17674500000001103
A;350;TCP;192.168.3.115;202,235,196,117;3849;80;0;108.526951;0.057853999999991856
X;69;TCP;192.168.2.106;12.180.55.140;2985;80;0;108.576918;0.04996700000000942
X;348;TCP;192.168.3.115;202,235,196,117;3848;80;0;108.749543;0.17262499999999648
A;351;TCP;192.168.3.115;202,235,196,117;3850;80;0;109.433145;0.6836019999999934
X;350;TCP;192.168.3.115;202,235,196,117;3849;80;0;109.64623;0.21308500000000663
X;333;TCP;192.168.1.104;192.168.5.122;15848;22;0;110.207279;0.561048999999997
A;352;TCP;192.168.1.104;192.168.5.122;15849;22;0;110.21302;0.00574100000000044
A;353;TCP;192.168.4.121;65.54.81.178;51074;80;0;110.400389;0.1873690000000039
X;21;TCP;192.168.3.115;142.166.14.85;3818;80;0;110.546699;0.14630999999999972
A;354;TCP;192.168.3.115;202,235,196,117;3851;80;0;110.584335;0.03763599999999201
X;351;TCP;192.168.3.115;202,235,196,117;3850;80;0;110.798244;0.21390900000000101
A;355;TCP;192.168.3.115;202,235,196,117;3852;80;0;111.033246;0.2350020000000086
X;354;TCP;192.168.3.115;202,235,196,117;3851;80;0;111.258228;0.22498199999999713
A;356;TCP;192.168.3.115;202,235,196,117;3853;80;0;112.001164;0.7429360000000003
X;355;TCP;192.168.3.115;202,235,196,117;3852;80;0;112.222866;0.2217019999999934
A;357;TCP;192.168.3.115;202,235,196,117;3854;80;0;112.455585;0.232719000000003
X;345;TCP;192.168.2.113;192.168.5.122;4504;22;0;112.659639;0.2040539999999993
X;356;TCP;192.168.3.115;202,235,196,117;3853;80;0;112.668088;0.008448999999998819
X;347;TCP;192.168.1.103;192.168.5.122;1720;22;0;113.073703;0.4056149999999974
A;358;TCP;192.168.4.119;192.168.5.122;4497;22;0;113.483469;0.40976600000000474
A;359;TCP;192.168.4.119;192.168.5.122;4487;80;0;113.483604;1.3500000000021828E-4
X;359;TCP;192.168.4.119;192.168.5.122;4487;80;0;113.484014;4.100000000022419E-4
X;357;TCP;192.168.3.115;202,235,196,117;3854;80;0;113.570002;0.0859880000000004
A;360;TCP;192.168.4.119;198.173.85.138;4498;80;0;114.246076;0.6760739999999998
A;361;TCP;192.168.4.119;198.173.85.138;4499;80;0;114.246606;5.29999999997699E-4
A;362;TCP;192.168.4.119;124.198.191.30;4500;80;0;114.246949;3.430000000008704E-4
A;363;TCP;192.168.4.119;85,183,249,139;4501;443;0;114.247276;3.2699999999863394E-4
X;352;TCP;192.168.1.104;192.168.5.122;15849;22;0;115.546478;1.299201999999994
A;364;TCP;192.168.1.104;192.168.5.122;15850;22;0;115.547163;6.850000000042655E-4
A;365;IMAP;192.168.5.122;192.168.3.117;143;2354;0;116.483793;0.9366300000000081
A;366;TCP;192.168.1.105;142.176.121.69;15518;80;0;118.397353;1.9135599999999897
X;366;TCP;192.168.1.105;142.176.121.69;15518;80;0;118.397353;0.0
X;295;TCP;192.168.3.115;12.180.55.140;3822;80;0;119.438801;1.0414480000000026
X;82;TCP;192.168.4.119;82.98.86.181;4478;80;0;119.698121;0.25932000000000244
X;83;TCP;192.168.4.119;82.98.86.181;4479;80;0;119.698087;-3.399999999942338E-5
A;367;TCP;192.168.1.105;192.168.5.122;16806;22;0;120.118055;0.41996799999999723
X;353;TCP;192.168.4.121;65.54.81.178;51074;80;0;120.477617;0.35956199999999683
X;364;TCP;192.168.1.104;192.168.5.122;15850;22;0;120.91158;0.43396300000000565
A;368;TCP;192.168.1.104;192.168.5.122;15851;22;0;120.912383;8.030000000047721E-4
A;369;TCP;192.168.4.121;65.54.81.117;51075;80;0;124.696832;3.784448999999995
A;370;TCP;192.168.4.121;65.54.81.171;51076;80;0;125.4598;0.7629680000000008
X;367;TCP;192.168.1.105;192.168.5.122;16806;22;0;125.564367;0.10456700000000296
A;371;TCP;192.168.1.105;192.168.5.122;16807;22;0;125.566755;0.002387999999996282
X;368;TCP;192.168.1.104;192.168.5.122;15851;22;0;126.249351;0.6825960000000038
A;372;TCP;192.168.1.104;192.168.5.122;15852;22;0;126.249946;5.949999999899092E-4
X;55;TCP;192.168.4.118;142.166.14.86;4484;80;0;128.882681;2.6327349999999967
X;371;TCP;192.168.1.105;192.168.5.122;16807;22;0;130.881469;1.9987880000000189
A;373;TCP;192.168.1.105;192.168.5.122;16808;22;0;130.882564;0.0010949999999922966
X;372;TCP;192.168.1.104;192.168.5.122;15852;22;0;132.056937;1.1743730000000028
X;349;TCP;192.168.2.106;12.180.55.140;3160;80;0;132.139293;0.08235600000000431
A;374;TCP;192.168.1.104;192.168.5.122;15853;22;0;132.140866;0.0015729999999791744
X;370;TCP;192.168.4.121;65.54.81.171;51076;80;0;135.539722;3.3988560000000234
X;363;TCP;192.168.4.119;85,183,249,139;4501;443;0;135.700299;0.1605769999999893
X;373;TCP;192.168.1.105;192.168.5.122;16808;22;0;136.264497;0.5641980000000046
A;375;TCP;192.168.1.105;192.168.5.122;16809;22;0;136.265305;8.080000000063592E-4
X;65;TCP;192.168.2.106;192.168.5.122;2984;80;0;136.622026;0.3567209999999932
X;374;TCP;192.168.1.104;192.168.5.122;15853;22;0;137.512741;0.8907150000000001
A;376;TCP;192.168.1.104;192.168.5.122;15854;22;0;137.525552;0.01281099999999924
X;142;TCP;192.168.2.106;12.180.55.140;3019;80;0;138.538247;1.012695000000008
A;377;TCP;192.168.4.121;65.54.81.62;51077;80;0;140.821502;2.283254999999997
A;378;TCP;192.168.3.115;203.190.59.150;3855;80;0;141.316036;0.4945339999999874
A;379;TCP;192.168.3.115;203.190.59.150;3856;80;0;141.316183;1.469999999983429E-4
X;151;TCP;192.168.2.106;72.14.204.104;3024;80;0;141.544378;0.22819499999999948
A;380;TCP;192.168.2.106;199.7.52.190;1798;80;0;141.544372;-5.999999984851456E-6
X;380;TCP;192.168.2.106;199.7.52.190;1798;80;0;141.544372;0.0
X;71;TCP;192.168.2.106;69.192.16.128;2986;80;0;141.544697;3.2500000000368345E-4
X;148;TCP;192.168.2.106;72.14.204.99;3021;80;0;141.544511;-1.860000000135642E-4
X;149;TCP;192.168.2.106;72.14.204.191;3022;80;0;141.544553;4.200000000764703E-5
X;150;TCP;192.168.2.106;72.14.204.147;3023;80;0;141.544945;3.9200000000505497E-4
X;155;TCP;192.168.2.106;72.14.204.103;3026;80;0;141.544982;3.699999999184911E-5
X;147;TCP;192.168.2.106;72.14.204.191;3020;80;0;141.545087;1.0499999999069587E-4
X;375;TCP;192.168.1.105;192.168.5.122;16809;22;0;141.640582;0.09549499999999966
A;381;TCP;192.168.1.105;192.168.5.122;16810;22;0;141.641375;7.930000000158088E-4
X;378;TCP;192.168.3.115;203.190.59.150;3855;80;0;141.925619;0.28424400000000105
X;379;TCP;192.168.3.115;203.190.59.150;3856;80;0;141.948354;0.022734999999983074
A;382;TCP;192.168.3.115;202.72.51.24;3857;80;0;141.948751;3.969999999924312E-4
A;383;TCP;192.168.3.115;203.190.58.7;3858;80;0;141.95819;0.00943900000001463
X;376;TCP;192.168.1.104;192.168.5.122;15854;22;0;142.858255;0.9000650000000121
A;384;TCP;192.168.1.104;192.168.5.122;15855;22;0;142.858883;6.279999999776464E-4
X;383;TCP;192.168.3.115;203.190.58.7;3858;80;0;143.313483;0.4545999999999992
X;382;TCP;192.168.3.115;202.72.51.24;3857;80;0;143.476129;0.16264599999999518
X;381;TCP;192.168.1.105;192.168.5.122;16810;22;0;146.949611;3.4734820000000184
A;385;TCP;192.168.1.105;192.168.5.122;16811;22;0;146.954795;0.0051839999999856445
A;386;TCP;192.168.2.106;192.168.5.122;3161;22;0;148.004467;1.0496720000000153
X;384;TCP;192.168.1.104;192.168.5.122;15855;22;0;148.246202;0.24173500000000558
X;213;TCP;192.168.4.119;198.173.85.138;4485;80;0;148.89967;0.6534679999999753
A;387;TCP;192.168.2.108;192.168.2.113;1217;139;0;150.65424;1.754570000000001
A;388;TCP;192.168.4.121;65.54.81.171;51078;80;0;150.993061;0.33882100000002424
X;385;TCP;192.168.1.105;192.168.5.122;16811;22;0;152.291068;1.2980069999999841
A;389;TCP;192.168.1.105;192.168.5.122;16812;22;0;152.29171;6.419999999991433E-4
X;387;TCP;192.168.2.108;192.168.2.113;1217;139;0;152.840858;0.5491480000000024
X;386;TCP;192.168.2.106;192.168.5.122;3161;22;0;153.476379;0.6355210000000113
A;390;TCP;192.168.2.106;192.168.5.122;3162;22;0;153.478465;0.0020859999999913725
X;369;TCP;192.168.4.121;65.54.81.117;51075;80;0;154.556404;1.0779389999999864
X;377;TCP;192.168.4.121;65.54.81.62;51077;80;0;156.070391;1.5139870000000144
X;389;TCP;192.168.1.105;192.168.5.122;16812;22;0;157.668095;1.5977039999999931
A;391;TCP;192.168.1.105;192.168.5.122;16813;22;0;157.673782;0.0056869999999946685
X;390;TCP;192.168.2.106;192.168.5.122;3162;22;0;158.793707;1.1199250000000234
A;392;TCP;192.168.2.106;192.168.5.122;3163;22;0;158.795342;0.0016349999999931697
X;53;TCP;72.233.44.61;192.168.3.115;80;3817;0;158.8658;0.07045800000000213
A;393;TCP;192.168.4.119;213.155.64.209;4502;80;0;159.430739;0.5649389999999812
A;394;TCP;192.168.4.119;85,183,249,139;4503;443;0;159.432414;0.0016750000000058662
X;391;TCP;192.168.1.105;192.168.5.122;16813;22;0;163.007268;3.574854000000016
A;395;TCP;192.168.1.105;192.168.5.122;16814;22;0;163.007895;6.269999999801712E-4
X;392;TCP;192.168.2.106;192.168.5.122;3163;22;0;164.152119;1.1442240000000083
A;396;TCP;192.168.2.106;192.168.5.122;3164;22;0;164.152908;7.889999999974862E-4
A;397;TCP;192.168.4.121;65.54.81.171;51079;80;0;165.789587;1.636679000000015
X;388;TCP;192.168.4.121;65.54.81.171;51078;80;0;165.822327;0.03273999999998978
X;395;TCP;192.168.1.105;192.168.5.122;16814;22;0;168.37236;2.550032999999985
A;398;TCP;192.168.1.105;192.168.5.122;16815;22;0;168.373106;7.460000000207856E-4
A;399;TCP;192.168.2.107;192.168.5.122;2480;22;0;168.489973;0.11686699999998496
X;396;TCP;192.168.2.106;192.168.5.122;3164;22;0;169.50689;1.0169170000000065
A;400;TCP;192.168.2.106;192.168.5.122;3165;22;0;169.507616;7.260000000144373E-4
X;63;TCP;192.168.4.118;98.137.80.50;4487;80;0;169.51421;0.00659399999997845
X;22;TCP;124.198.191.30;192.168.4.119;80;4486;0;171.867224;2.3530140000000017
A;401;TCP;192.168.4.118;63.246.22.200;4493;80;0;172.37894;0.5117160000000069
A;402;TCP;192.168.4.118;74.86.133.140;4494;80;0;172.37897;3.000000000952241E-5
A;403;TCP;192.168.4.118;68.142.214.24;4495;80;0;172.455352;0.07638199999999529
A;404;TCP;192.168.4.118;209.17.73.20;4496;80;0;172.811041;0.35568899999998393
X;398;TCP;192.168.1.105;192.168.5.122;16815;22;0;173.663283;0.8522420000000182
A;405;TCP;192.168.1.105;192.168.5.122;16816;22;0;173.663921;6.379999999808206E-4
X;399;TCP;192.168.2.107;192.168.5.122;2480;22;0;173.913331;0.24941000000001168
A;406;TCP;192.168.2.107;192.168.5.122;2481;22;0;173.915734;0.0024029999999868323
A;407;TCP;192.168.4.118;98.137.80.50;4497;80;0;174.266572;0.3508380000000102
X;403;TCP;192.168.4.118;68.142.214.24;4495;80;0;174.350413;0.08384100000000672
A;408;TCP;192.168.4.118;66.196.85.51;4498;80;0;174.444888;0.09447499999998854
X;408;TCP;192.168.4.118;66.196.85.51;4498;80;0;174.549789;0.10490100000001235
A;409;TCP;192.168.4.118;76.13.18.79;4499;80;0;174.670577;0.12078800000000456
X;400;TCP;192.168.2.106;192.168.5.122;3165;22;0;174.863042;0.19246499999999855
A;410;TCP;192.168.2.106;192.168.5.122;3166;22;0;174.867803;0.004761000000002014
A;411;TCP;192.168.4.118;69.147.123.63;4500;80;0;175.039006;0.17120299999999133
A;412;TCP;192.168.4.118;76.13.18.78;4501;80;0;176.172491;1.1334850000000074
A;413;TCP;192.168.4.118;76.13.18.77;4502;80;0;176.319366;0.14687499999999432
X;138;TCP;192.168.4.119;142.166.14.71;4495;80;0;177.812459;1.4930929999999876
X;394;TCP;192.168.4.119;85,183,249,139;4503;443;0;177.878856;0.06639700000002335
A;414;TCP;192.168.4.118;66.196.118.49;4503;80;0;177.903271;0.024414999999976317
A;415;TCP;192.168.4.119;82.98.86.183;4504;80;0;178.430257;0.5269860000000222
A;416;TCP;192.168.4.121;65.55.15.122;51080;80;0;179.05777;0.6275129999999933
X;406;TCP;192.168.2.107;192.168.5.122;2481;22;0;179.266961;0.20919100000000412
A;417;TCP;192.168.2.107;192.168.5.122;2482;22;0;179.269812;0.0028509999999926094
X;362;TCP;192.168.4.119;124.198.191.30;4500;80;0;179.472299;0.20248699999999076
X;405;TCP;192.168.1.105;192.168.5.122;16816;22;0;179.554913;0.08261400000000663
A;418;TCP;192.168.1.105;192.168.5.122;16817;22;0;179.636393;0.08147999999999911
X;410;TCP;192.168.2.106;192.168.5.122;3166;22;0;180.204361;0.5679680000000076
A;419;TCP;192.168.2.106;192.168.5.122;3167;22;0;180.205054;6.929999999840675E-4
X;5;TCP;192.168.4.119;213.155.64.209;4489;80;0;181.7104;1.505346000000003
X;397;TCP;192.168.4.121;65.54.81.171;51079;80;0;184.272763;2.562363000000005
X;417;TCP;192.168.2.107;192.168.5.122;2482;22;0;184.69959;0.42682700000000295
A;420;TCP;192.168.2.107;192.168.5.122;2483;22;0;184.700386;7.960000000082346E-4
X;418;TCP;192.168.1.105;192.168.5.122;16817;22;0;185.020094;0.31970799999999144
A;421;TCP;192.168.1.105;192.168.5.122;16818;22;0;185.026305;0.006211000000007516
A;422;TCP;192.168.4.121;65.54.81.171;51081;80;0;185.273332;0.24702700000000277
X;419;TCP;192.168.2.106;192.168.5.122;3167;22;0;185.581608;0.308275999999978
A;423;TCP;192.168.2.106;192.168.5.122;3168;22;0;185.587293;0.005684999999999718
X;420;TCP;192.168.2.107;192.168.5.122;2483;22;0;190.069865;4.482572000000005
A;424;TCP;192.168.2.107;192.168.5.122;2484;22;0;190.07054;6.750000000010914E-4
X;421;TCP;192.168.1.105;192.168.5.122;16818;22;0;190.318492;0.24795199999999795
A;425;TCP;192.168.1.105;192.168.5.122;16819;22;0;190.319113;6.209999999953197E-4
X;423;TCP;192.168.2.106;192.168.5.122;3168;22;0;190.921074;0.6019610000000171
A;426;TCP;192.168.2.106;192.168.5.122;3169;22;0;190.921715;6.41000000001668E-4
X;4;TCP;91,195,240,124;192.168.4.119;80;4490;0;191.006813;0.0850979999999879
X;95;TCP;192.168.4.118;140.211.15.16;4488;80;0;193.904185;2.8973720000000185
X;424;TCP;192.168.2.107;192.168.5.122;2484;22;0;195.379083;1.474897999999996
A;427;TCP;192.168.2.107;192.168.5.122;2485;22;0;195.384336;0.0052529999999819665
X;425;TCP;192.168.1.105;192.168.5.122;16819;22;0;195.715057;0.33072100000001114
X;426;TCP;192.168.2.106;192.168.5.122;3169;22;0;196.285636;0.5705790000000093
A;428;TCP;192.168.2.106;192.168.5.122;3170;22;0;196.28641;7.739999999785141E-4
X;61;TCP;192.168.4.118;69.147.125.65;4486;80;0;196.529123;0.24271300000000906
A;429;TCP;192.168.2.112;192.168.5.122;4889;110;0;197.511523;0.9824000000000126
X;429;TCP;192.168.2.112;192.168.5.122;4889;110;0;197.526514;0.014990999999980659
A;430;TCP;192.168.2.108;65.54.81.66;4128;80;0;199.480775;1.9542610000000025
X;430;TCP;192.168.2.108;65.54.81.66;4128;80;0;199.480775;0.0
X;294;TCP;192.168.3.115;192.168.5.122;3821;80;0;200.131099;0.6503240000000119
X;427;TCP;192.168.2.107;192.168.5.122;2485;22;0;200.736069;0.6049699999999802
A;431;TCP;192.168.2.107;192.168.5.122;2486;22;0;200.73682;7.510000000081618E-4
A;432;TCP;192.168.4.119;85,183,249,139;4505;443;0;201.585926;0.8491060000000061
A;433;TCP;192.168.4.119;124.198.191.30;4506;80;0;201.589167;0.003241000000002714
A;434;TCP;192.168.4.119;192.168.5.122;4507;80;0;201.589399;2.319999999826905E-4
X;428;TCP;192.168.2.106;192.168.5.122;3170;22;0;201.623824;0.03442500000002724
A;435;TCP;192.168.2.106;192.168.5.122;3171;22;0;201.624478;6.539999999972679E-4
A;436;TCP;192.168.2.108;192.168.5.122;1218;22;0;201.7478;0.12332200000000171
A;437;TCP;192.168.4.121;65.54.81.117;51082;80;0;202.429072;0.6812719999999786
A;438;TCP;192.168.2.110;192.168.5.122;3926;110;0;204.504687;2.075614999999999
X;438;TCP;192.168.2.110;192.168.5.122;3926;110;0;204.579785;0.075097999999997
X;431;TCP;192.168.2.107;192.168.5.122;2486;22;0;206.113398;1.5336130000000026
A;439;TCP;192.168.2.107;192.168.5.122;2487;22;0;206.119099;0.005701000000016165
A;440;TCP;192.168.4.118;203.73.24.75;4504;80;0;206.498746;0.3796470000000056
A;441;TCP;192.168.4.121;65.54.81.88;51083;80;0;206.866513;0.3677669999999864
X;436;TCP;192.168.2.108;192.168.5.122;1218;22;0;207.729564;0.8630510000000129
A;442;TCP;192.168.2.108;192.168.5.122;1219;22;0;207.740526;0.010961999999977934
X;435;TCP;192.168.2.106;192.168.5.122;3171;22;0;207.777819;0.03729300000000535
A;443;TCP;192.168.2.106;192.168.5.122;3172;22;0;207.869087;0.09126800000001367
A;444;TCP;192.168.4.118;203.73.24.75;4505;80;0;210.494766;2.625678999999991
X;440;TCP;192.168.4.118;203.73.24.75;4504;80;0;210.703701;0.20893499999999676
A;445;TCP;192.168.4.118;203.73.24.75;4506;80;0;210.972925;0.26922400000000835
X;444;TCP;192.168.4.118;203.73.24.75;4505;80;0;211.202933;0.230007999999998
A;446;TCP;192.168.4.118;203.73.24.75;4507;80;0;211.447149;0.24421599999999444
X;439;TCP;192.168.2.107;192.168.5.122;2487;22;0;211.452524;0.005375000000015007
A;447;TCP;192.168.2.107;192.168.5.122;2488;22;0;211.453189;6.649999999979173E-4
X;445;TCP;192.168.4.118;203.73.24.75;4506;80;0;211.675105;0.22191599999999312
A;448;TCP;192.168.4.118;203.73.24.75;4508;80;0;211.920352;0.2452470000000062
X;422;TCP;192.168.4.121;65.54.81.171;51081;80;0;212.037863;0.11751099999997905
X;441;TCP;192.168.4.121;65.54.81.88;51083;80;0;212.037655;-2.0799999998644125E-4
X;446;TCP;192.168.4.118;203.73.24.75;4507;80;0;212.147291;0.10963599999999474
A;449;TCP;192.168.4.118;203.73.24.75;4509;80;0;212.390342;0.24305100000000834
X;448;TCP;192.168.4.118;203.73.24.75;4508;80;0;212.633245;0.2429029999999841
X;44;TCP;192.168.4.119;82.98.86.181;4493;80;0;213.09936;0.46611500000000206
X;443;TCP;192.168.2.106;192.168.5.122;3172;22;0;213.199847;0.10048700000001531
A;450;TCP;192.168.2.106;192.168.5.122;3173;22;0;213.209996;0.010148999999984198
X;442;TCP;192.168.2.108;192.168.5.122;1219;22;0;213.365719;0.15572300000002315
A;451;TCP;192.168.2.108;192.168.5.122;1220;22;0;213.369343;0.0036239999999736483
A;452;TCP;192.168.4.118;203.73.24.75;4510;80;0;213.827018;0.45767500000002315
X;449;TCP;192.168.4.118;203.73.24.75;4509;80;0;214.054588;0.22756999999998584
A;453;TCP;192.168.4.118;203.73.24.75;4511;80;0;214.795629;0.7410409999999956
A;454;TCP;192.168.1.104;69.42.83.92;15856;80;0;214.818969;0.02334000000001879
A;455;TCP;192.168.1.104;69.43.160.151;15857;80;0;214.926674;0.10770499999998151
X;452;TCP;192.168.4.118;203.73.24.75;4510;80;0;215.023739;0.09706500000001483
A;456;TCP;192.168.4.121;65.54.81.62;51084;80;0;215.073499;0.04975999999999203
A;457;TCP;192.168.4.118;203.73.24.75;4512;80;0;215.307903;0.23440400000001205
X;455;TCP;192.168.1.104;69.43.160.151;15857;80;0;215.513415;0.2055119999999988
X;453;TCP;192.168.4.118;203.73.24.75;4511;80;0;215.535898;0.022482999999994036
A;458;TCP;192.168.4.118;203.73.24.75;4513;80;0;215.823527;0.2876290000000097
X;457;TCP;192.168.4.118;203.73.24.75;4512;80;0;216.053588;0.23006099999997787
A;459;TCP;192.168.1.104;216.109.86.150;15858;80;0;216.230399;0.17681100000001493
A;460;TCP;192.168.4.118;203.73.24.75;4514;80;0;216.332212;0.10181299999999283
A;461;TCP;192.168.1.104;216.109.86.150;15859;80;0;216.37231;0.04009800000000041
X;459;TCP;192.168.1.104;216.109.86.150;15858;80;0;216.424342;0.05203199999999697
A;462;TCP;192.168.1.104;216.109.86.150;15860;80;0;216.491742;0.06739999999999213
X;461;TCP;192.168.1.104;216.109.86.150;15859;80;0;216.543303;0.05156100000002084
A;463;TCP;192.168.1.104;208.73.210.125;15861;80;0;216.543925;6.21999999992795E-4
X;458;TCP;192.168.4.118;203.73.24.75;4513;80;0;216.567264;0.023338999999992893
X;447;TCP;192.168.2.107;192.168.5.122;2488;22;0;216.817792;0.25052800000000275
A;464;TCP;192.168.2.107;192.168.5.122;2489;22;0;216.819107;0.0013150000000052842
A;465;TCP;192.168.4.118;203.73.24.75;4515;80;0;216.870423;0.051315999999985706
A;466;TCP;192.168.1.104;174.35.52.80;15862;80;0;217.063521;0.19309800000002042
X;460;TCP;192.168.4.118;203.73.24.75;4514;80;0;217.097914;0.034392999999994345
A;467;TCP;192.168.1.104;174.35.52.82;15863;80;0;217.518037;0.4201229999999896
A;468;TCP;192.168.1.104;174.35.52.80;15864;80;0;217.809112;0.2910750000000064
A;469;TCP;192.168.1.104;174.35.52.82;15865;80;0;218.323506;0.51439400000001
X;450;TCP;192.168.2.106;192.168.5.122;3173;22;0;218.545351;0.22184500000000185
A;470;TCP;192.168.2.106;192.168.5.122;3174;22;0;218.546007;6.559999999922184E-4
X;451;TCP;192.168.2.108;192.168.5.122;1220;22;0;218.91978;0.3737729999999999
A;471;TCP;192.168.2.108;192.168.5.122;1221;22;0;218.922463;0.002682999999990443
A;472;TCP;192.168.1.104;208,122,215,180;15866;80;0;219.114526;0.19206300000001875
A;473;TCP;192.168.4.119;82.98.86.181;4508;80;0;219.570614;0.45608799999999405
A;474;TCP;192.168.4.119;91,195,240,124;4509;80;0;219.571335;7.209999999986394E-4
A;475;TCP;192.168.4.118;203.73.24.75;4516;80;0;220.966816;1.3954809999999895
X;465;TCP;192.168.4.118;203.73.24.75;4515;80;0;221.25454;0.2877239999999972
A;476;TCP;192.168.4.119;82.98.86.181;4510;80;0;221.632243;0.3777029999999968
X;464;TCP;192.168.2.107;192.168.5.122;2489;22;0;222.170916;0.538673000000017
A;477;TCP;192.168.2.107;192.168.5.122;2490;22;0;222.17153;6.139999999845713E-4
A;478;TCP;192.168.1.101;208,109,243,210;4185;80;0;222.954055;0.782525000000021
A;479;TCP;192.168.1.101;67.212.184.66;4186;80;0;223.237392;0.28333699999998885
X;478;TCP;192.168.1.101;208,109,243,210;4185;80;0;223.28226;0.044868000000008124
A;480;TCP;192.168.1.104;174.35.52.82;15867;80;0;223.938383;0.6561229999999796
X;470;TCP;192.168.2.106;192.168.5.122;3174;22;0;223.939492;0.0011090000000137934
X;469;TCP;192.168.1.104;174.35.52.82;15865;80;0;224.041536;0.10204400000000646
X;471;TCP;192.168.2.108;192.168.5.122;1221;22;0;224.510586;0.46904999999998154
A;481;TCP;192.168.2.108;192.168.5.122;1222;22;0;224.513374;0.0027880000000095606
X;104;TCP;192.168.4.118;140.211.15.15;4489;80;0;224.637759;0.12438499999998953
X;475;TCP;192.168.4.118;203.73.24.75;4516;80;0;224.70911;0.07135100000002126
X;456;TCP;192.168.4.121;65.54.81.62;51084;80;0;225.146765;0.43765499999997814
